Technique, Size, Time
INTEL_NO_DC,80,       620.7200,       568.6700,       564.9200,       558.0400,       554.6000,       554.8700,       557.1800,       562.6300,       560.3900,       553.9500,       560.4200,       575.5000,       553.7000,
INTEL_NO_DC,160,      4543.1799,      4785.2099,      4413.3401,      4400.6199,      4404.9001,      4419.2201,      4394.4499,      4433.6000,      4446.2901,      4445.1901,      4403.4001,      4430.4499,      4433.1199,
INTEL_NO_DC,320,     35102.5391,     34936.9192,     34912.1904,     34796.6003,     34740.1905,     34779.1100,     35016.8300,     34754.1690,     34704.4802,     35310.1611,     34892.1394,     35026.8507,     35775.0607,
INTEL_XOR_external,80,       592.3400,       562.5800,       563.1600,       561.2300,       559.3500,       572.4600,       571.5300,       565.5400,       561.4100,       564.7200,       569.1800,       567.4800,       569.5300,
INTEL_XOR_external,160,      4422.5600,      5115.9000,      4503.6101,      4394.8901,      4402.5400,      4379.6599,      4437.7300,      4397.7699,      4403.3301,      4405.2899,      4397.0400,      4462.8200,      4384.7600,
INTEL_XOR_external,320,     36416.6403,     36197.4812,     35443.7995,     35628.9697,     34929.3709,     35004.9400,     35767.5910,     35398.4308,     35285.1105,     35167.4104,     34970.6101,     34990.4704,     35012.2905,
INTEL_XOR_intermediate,80,       599.1000,       585.5700,       589.7000,       578.4200,       583.8300,       584.4300,       585.1900,       581.5900,       578.7800,       579.0100,       582.2000,       581.5800,       581.7100,
INTEL_XOR_intermediate,160,      4444.4001,      4455.5801,      4465.4101,      4454.6601,      4443.1299,      4478.3700,      4466.1501,      4468.8699,      4445.7501,      4513.9399,      4483.2799,      4488.6601,      4450.0399,
INTEL_XOR_intermediate,320,     35914.8693,     35558.5694,     35875.8593,     35356.5192,     35463.6502,     35321.7292,     35441.2293,     35216.9108,     35137.2600,     35178.8902,     35094.9407,     35092.2203,     35095.4199,
INTEL_XOR_internal,80,       785.1800,       775.8800,       775.7100,       778.6500,       779.4400,       776.4200,       783.6500,       776.9300,       773.8700,       777.8000,       775.4000,       772.9100,       772.1700,
INTEL_XOR_internal,160,      6049.7302,      6053.4400,      6065.8902,      6061.3900,      6053.9401,      6557.1499,      6120.4797,      6096.3702,      6065.3597,      6098.1703,      6107.9001,      6079.3400,      6156.4201,
INTEL_XOR_internal,320,     48713.9606,     48302.6505,     49429.7886,     49125.8097,     48144.7697,     48338.8186,     48165.2403,     48922.6103,     48553.8387,     48419.0416,     48316.6313,     48172.1306,     48184.8383,
INTEL_ONES_external,80,       574.5000,       565.5000,       566.3000,       574.9700,       579.2700,       568.4900,       570.3500,       566.6700,       572.3800,       569.7000,       565.6300,       569.3700,       577.2900,
INTEL_ONES_external,160,      4391.7200,      4397.3300,      4369.6499,      4365.0800,      4458.5699,      4364.9301,      4392.4201,      4366.6300,      4371.4401,      4409.0500,      4385.2001,      4382.0700,      4370.0099,
INTEL_ONES_external,320,     35285.6588,     36011.5910,     36521.8592,     36485.9605,     35657.1007,     35614.7003,     35539.3505,     35444.6793,     35475.6808,     35458.2906,     35421.0210,     35462.3890,     35421.6194,
INTEL_ONES_intermediate,80,       829.6800,       869.9000,       904.3200,       863.6300,       881.9500,       813.0500,       774.6800,       771.1900,       761.3900,       759.6600,       775.1900,       764.0800,       762.8400,
INTEL_ONES_intermediate,160,      5166.3703,      5186.1298,      5229.9601,      5196.1601,      5172.3999,      5193.7300,      5199.5099,      5222.2800,      5193.9601,      5236.4302,      5216.4602,      5182.0898,      5201.2002,
INTEL_ONES_intermediate,320,     38263.9694,     38030.8104,     38043.6110,     37969.2888,     38626.7090,     38532.7196,     38131.2704,     38101.0389,     38811.7909,     38244.2689,     38277.4210,     38017.9811,     38046.2289,
INTEL_ONES_INTERNAL,80,      2522.9201,      2516.0399,      2552.9400,      2520.0200,      2529.5499,      2528.4600,      2536.7999,      2551.4600,      2527.3800,      2514.3600,      2520.7299,      2515.1399,      2517.3500,
INTEL_ONES_INTERNAL,160,     20291.7409,     20247.9601,     20281.7512,     20269.6705,     20278.9211,     20324.4901,     20271.1892,     20237.2599,     20306.7994,     20863.2708,     20436.1796,     20431.4709,     20439.0311,
INTEL_ONES_INTERNAL,320,    164039.5737,    161819.8013,    163830.6618,    162516.1362,    164889.5645,    162464.6759,    162878.2845,    162856.8840,    164155.6931,    163882.1220,    162631.8550,    163181.4957,    164614.9445,
INTEL_TWOS_external,80,       576.2400,       561.9500,       569.0000,       575.4200,       561.5700,       577.6000,       562.0900,       567.1900,       561.2900,       563.9200,       561.5600,       596.8200,       561.7200,
INTEL_TWOS_external,160,      4382.4199,      4404.8101,      4388.8599,      4406.1199,      4425.1499,      4434.9399,      4377.3401,      4382.2399,      4376.7801,      4404.3499,      4379.4501,      4391.3499,      4392.3599,
INTEL_TWOS_external,320,     35012.0592,     34962.1105,     34908.0992,     34898.5410,     35616.5409,     35475.1897,     35482.0299,     35383.2197,     35132.3390,     35040.7410,     35054.2212,     34992.0297,     35573.3204,
INTEL_TWOS_intermediate,80,       622.7900,       627.4200,       623.2700,       626.8400,       629.6300,       622.8600,       627.9300,       622.7900,       621.1700,       621.5800,       619.8200,       642.8500,       624.2700,
INTEL_TWOS_intermediate,160,      4671.2300,      4658.1599,      4641.3800,      4663.4099,      5363.3201,      4636.7100,      4683.2001,      4644.0199,      4673.5999,      4661.6000,      4664.0199,      4653.3000,      4679.9299,
INTEL_TWOS_intermediate,320,     36605.4797,     36395.3495,     36357.2097,     36297.1306,     36172.8096,     36096.1008,     36072.3710,     36079.8597,     36125.6409,     36079.1397,     36099.3695,     36695.6210,     36237.8597,
INTEL_TWOS_INTERNAL,80,      1222.2200,      1207.0000,      1210.7100,      1209.0100,      1216.1000,      1217.6800,      1206.8900,      1276.8900,      1214.2200,      1209.2400,      1211.3600,      1214.4100,      1205.2700,
INTEL_TWOS_INTERNAL,160,      9576.9900,      9557.7401,      9559.1599,      9623.3600,      9567.5898,      9520.1099,      9509.0997,     10277.7803,      9540.5298,      9512.7702,      9530.0400,      9550.0302,     10302.2504,
INTEL_TWOS_INTERNAL,320,     75717.6590,     75789.0892,     76241.8079,     76249.8283,     76092.1907,     75817.9283,     75852.3607,     76392.1213,     77571.8784,     77351.1791,     79945.4308,     76273.6607,     75910.6207,
INTEL_FLETCHER_external,80,       602.0500,       567.9900,       565.7900,       571.5400,       566.7600,       571.3300,       567.9800,       568.3500,       565.6900,       567.5800,       578.2100,       568.5400,       566.9500,
INTEL_FLETCHER_external,160,      4443.2601,      4419.1200,      4402.0799,      4388.4599,      5069.2099,      4457.5599,      4423.1799,      4470.7599,      4411.9501,      4431.2501,      4462.1301,      4427.6300,      4405.0300,
INTEL_FLETCHER_external,320,     35403.2111,     35199.4395,     35106.8401,     35040.9007,     34977.8605,     35990.6507,     35630.0211,     35040.3690,     34981.9493,     35944.5000,     37199.4805,     35876.6794,     35719.8405,
INTEL_FLETCHER_intermediate,80,       890.6600,       886.2100,       886.1200,       888.6200,       890.7400,       884.8100,       882.6400,       876.7200,       875.8200,       882.7100,       880.7600,       878.4700,       893.5600,
INTEL_FLETCHER_intermediate,160,      5691.0902,      5681.6798,      5766.4001,      5709.4800,      5762.5401,      5699.3800,      5712.3202,      5698.8800,      5673.6898,      5773.1402,      5697.6497,      5695.8401,      5725.7497,
INTEL_FLETCHER_intermediate,320,     40176.9209,     40501.5182,     40232.7108,     40083.3082,     40194.9978,     40881.5384,     40425.9491,     41225.1711,     40964.8895,     40325.7179,     40194.2301,     40252.9192,     40328.0687,
