Technique, Size, Time
INTEL_ONES_intermediate,640,     55186.2478,     55200.2192,     55206.8806,     55158.3004,     55198.8077,     55139.3890,     55184.6504,     55237.9084,     55154.9387,     55151.4101,     55251.6508,     55130.0097,     55186.4481,
INTEL_ONES_intermediate,0,         0.0300,         0.0400,         0.0400,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,         0.0300,
INTEL_ONES_INTERNAL,80,       318.6600,       316.8600,       318.3600,       316.6700,       316.7100,       318.7700,       317.6500,       318.3000,       318.3300,       317.0600,       316.5900,       317.9700,       316.7500,
INTEL_ONES_INTERNAL,160,      2518.9200,      2505.5599,      2503.8299,      2511.5401,      2507.0599,      2505.3501,      2504.5699,      2505.5301,      2504.4399,      2505.2801,      2508.1301,      2515.4999,      2504.1100,
INTEL_ONES_INTERNAL,320,     20635.4690,     20590.9109,     20625.0906,     20629.9305,     20617.8498,     20627.3007,     20587.8496,     20630.1594,     20597.2791,     20637.1808,     20597.0311,     20623.1189,     20602.2906,
INTEL_ONES_INTERNAL,640,    163216.7816,    163107.2235,    163092.2318,    168738.2507,    170980.0529,    168789.0816,    168306.7131,    168259.3536,    168248.5771,    168246.9940,    165224.4186,    163401.9661,    163296.5279,
INTEL_ONES_INTERNAL,0,         0.0200,         0.0200,         0.0200,         0.0200,         0.0200,         0.0200,         0.0100,         0.0200,         0.0200,         0.0100,         0.0200,         0.0100,         0.0200,
INTEL_TWOS_external,80,       109.9900,       103.4700,       103.9500,       103.9100,       104.0000,       104.2900,       103.5100,       103.8900,       103.6900,       103.5100,       103.6100,       103.9300,       103.3100,
INTEL_TWOS_external,160,       812.3500,       806.0000,       804.4000,       803.2600,       802.6200,       804.0300,       805.2300,       804.5100,       805.0500,       807.2500,       805.9700,       806.4800,       806.4700,
INTEL_TWOS_external,320,      7034.4299,      6993.9798,      6999.3001,      7004.0798,      6998.3602,      6998.0502,      7035.7198,      6983.4900,      7011.6401,      7006.4300,      6999.8598,      7009.9199,      7042.4998,
INTEL_TWOS_external,640,     54193.6588,     54219.4223,     54233.2411,     54345.5887,     54156.2319,     54642.0813,     54198.6179,     54210.8393,     54323.0581,     54179.7400,     54200.1104,     54759.1686,     55120.3680,
INTEL_TWOS_external,0,         0.0200,         0.0200,         0.0200,         0.0100,         0.0100,         0.0100,         0.0200,         0.0100,         0.0200,         0.0200,         0.0100,         0.0100,         0.0200,
INTEL_TWOS_intermediate,80,       110.8900,       109.3800,       109.9400,       109.2500,       111.1500,       110.0000,       109.3800,       109.3700,       108.8500,       109.5100,       109.5300,       109.4600,       109.3700,
INTEL_TWOS_intermediate,160,       834.1700,       833.4000,       832.7100,       832.9400,       831.6700,       826.9900,       833.0000,       863.3700,       833.9300,       826.9900,       825.6400,       829.5700,       838.0300,
INTEL_TWOS_intermediate,320,      7050.6698,      7037.1401,      7055.0197,      7048.4102,      7069.4298,      7072.5697,      7040.9602,      7047.4702,      7055.1097,      7039.1703,      7081.2601,      7088.1099,      7037.6700,
INTEL_TWOS_intermediate,640,     54284.4820,     54558.1007,     54380.2214,     54407.8922,     54362.0205,     54287.7722,     54327.4403,     54336.3094,     54322.7720,     54276.1612,     54467.9213,     54293.9806,     54350.9007,
INTEL_TWOS_intermediate,0,         0.0200,         0.0200,         0.0200,         0.0200,         0.0200,         0.0100,         0.0200,         0.0200,         0.0200,         0.0200,         0.0100,         0.0200,         0.0200,
INTEL_TWOS_INTERNAL,80,       150.3300,       144.8300,       146.5100,       145.7600,       144.3100,       144.4800,       144.7800,       144.5100,       148.6200,       146.3800,       145.1400,       144.3900,       144.6300,
INTEL_TWOS_INTERNAL,160,      1125.4100,      1123.5100,      1128.5800,      1126.5400,      1124.1800,      1123.1900,      1123.0500,      1123.7600,      1123.1600,      1125.7800,      1123.4100,      1122.5300,      1125.1800,
INTEL_TWOS_INTERNAL,320,      9590.7402,      9639.1201,      9591.3601,      9563.2398,      9557.9100,      9565.1603,      9599.4902,      9569.7802,      9561.4499,      9568.9201,      9597.1602,      9559.4698,      9582.5398,
INTEL_TWOS_INTERNAL,640,     74520.8120,     74543.6192,     75008.9788,     74698.8201,     74516.1295,     74571.1899,     74582.8199,     74603.4384,     74564.1804,     74652.9102,     74584.3983,     74514.6322,     74683.8713,
INTEL_TWOS_INTERNAL,0,         0.0200,         0.0200,         0.0100,         0.0100,         0.0200,         0.0100,         0.0200,         0.0200,         0.0200,         0.0100,         0.0200,         0.0200,         0.0100,
INTEL_FLETCHER_external,80,       106.7700,       105.5300,       105.2600,       107.2500,       106.0500,       105.1700,       105.4200,       105.4700,       104.9300,       104.9200,       105.4000,       105.4400,       106.4600,
