Technique, Size, Time
INTEL_ONES_external,160,      4361.7600,      4346.4300,      4346.7900,      4341.6700,      4343.6599,      4370.3601,      4345.8399,      4341.6601,      4343.1500,      4366.9999,      4340.7500,      4348.3001,      4339.0399,      4350.9299,      4376.1000,      4347.6200,      4346.5099,      4347.4600,      4349.2499,      4341.6801,      4349.0699,      4342.1000,      4344.1999,      4349.3301,      4369.7399,      4348.3800,      4341.9799,      4346.7000,      4345.0201,      4348.2500,
INTEL_ONES_external,320,     34470.1290,     34444.1795,     34464.3593,     34451.2701,     34416.7495,     34476.4090,     34456.1005,     34445.4908,     34442.6703,     34474.8092,     34446.6496,     34417.3288,     34440.1193,     34477.5701,     34488.7590,     34442.3389,     34488.0104,     34460.8402,     34446.7497,     34448.2708,     34445.6911,     34439.3301,     34464.3903,     34444.0794,     34447.4101,     34425.0703,     34439.7402,     34434.6404,     34442.0290,     34445.0307,
INTEL_ONES_intermediate,80,       762.5000,       756.0700,       754.3000,       754.6000,       753.9100,       751.7000,       750.6300,       753.8600,       754.9800,       754.8900,       753.7800,       754.6300,       755.5800,       751.7600,       753.3800,       753.9700,       755.5300,       754.7100,       754.7300,       754.4000,       751.5800,       755.0300,       754.8200,       752.7100,       755.1500,       754.6300,       753.0200,       753.2800,       753.0900,       755.2700,
INTEL_ONES_intermediate,160,      5139.2800,      5111.0297,      5114.5101,      5113.3502,      5140.0203,      5112.2397,      5112.2397,      5143.0100,      5132.4499,      5111.9202,      5123.5700,      5162.9901,      5120.8198,      5112.9103,      5113.1803,      5136.4100,      5170.9098,      5107.7300,      5115.4602,      5111.1299,      5102.1302,      5114.0398,      5109.8299,      5134.3799,      5131.8800,      5119.2200,      5108.6199,      5112.6403,      5123.1402,      5072.9102,
INTEL_ONES_intermediate,320,     37283.5398,     37246.1295,     37298.1501,     37234.0703,     37251.9994,     37236.4807,     37235.2004,     37234.0703,     37234.0393,     37233.0999,     37232.7304,     37217.6600,     37406.2109,     37521.3289,     37644.9800,     37496.8910,     37518.2605,     37570.3096,     37509.9206,     37518.7707,     37532.4607,     37506.7091,     37505.7507,     37508.6308,     37524.5810,     37519.8007,     37507.9012,     37470.7389,     37522.4400,     37513.0010,
INTEL_ONES_INTERNAL,80,      2496.9900,      2496.4400,      2520.9400,      2494.2200,      2486.6401,      2493.4199,      2487.0899,      2495.7900,      2489.3500,      2493.1601,      2487.1700,      2493.0100,      2483.2700,      2494.1200,      2490.8300,      2495.7500,      2489.4100,      2498.3700,      2530.1600,      2538.1401,      2485.7700,      2492.2501,      2493.9901,      2488.4500,      2488.4599,      2493.5199,      2492.6600,      2487.3300,      2482.2199,      2490.2099,
INTEL_ONES_INTERNAL,160,     20073.3805,     20022.8596,     20067.6990,     20029.0298,     20069.9806,     20038.3306,     20057.4493,     20029.2611,     20067.5511,     20030.6892,     20058.1908,     20026.9103,     20073.9503,     20027.6303,     20064.1489,     20051.5389,     20077.9009,     20032.1698,     20058.7511,     20031.0707,     20063.6101,     20025.0006,     20057.2705,     20033.3309,     20066.2208,     20034.6708,     20064.8689,     20065.3410,     20063.7293,     20019.5599,
INTEL_ONES_INTERNAL,320,    161311.1877,    161236.4006,    161101.6273,    161197.9485,    161191.5398,    161235.0273,    161247.7493,    161312.1414,    161262.2070,    161243.0763,    161258.9073,    161271.0381,    161146.0495,    161146.5645,    161206.2263,    161374.9504,    161243.7630,    161227.7985,    161266.9373,    161227.0546,    161169.2810,    161200.3136,    161148.6435,    161153.5454,    161076.8127,    161101.8562,    161152.3247,    161167.7933,    161121.2158,    161162.9105,
INTEL_TWOS_external,80,       566.6100,       557.6600,       561.0700,       558.4800,       560.6200,       560.5300,       558.0800,       557.7100,       559.6400,       558.6600,       560.6400,       559.9900,       559.8100,       560.0200,       558.9400,       560.4300,       560.6100,       560.2600,       560.9400,       560.8300,       561.1700,       556.6800,       558.5500,       561.0400,       560.8000,       560.5500,       560.7300,       560.2400,       560.9400,       560.6000,
INTEL_TWOS_external,160,      4334.4501,      4329.2800,      4363.2501,      4336.5800,      4336.6200,      4338.9699,      4336.4501,      4384.2399,      4335.4899,      4332.0200,      4331.0899,      4337.2801,      4365.8200,      4338.9300,      4332.7299,      4332.3100,      4337.7599,      4337.4401,      4337.8100,      4337.7101,      4336.8101,      4364.7301,      4337.8299,      4335.0300,      4332.9000,      4337.3799,      4336.9299,      4338.2600,      4339.3001,      4332.1401,
INTEL_TWOS_external,320,     34418.2897,     34473.8102,     34398.2291,     34415.1092,     34410.4910,     34385.1590,     34360.9405,     34402.5707,     34399.6191,     34398.4890,     34426.0597,     34401.8793,     34441.2398,     34368.6795,     34411.4494,     34432.2991,     34411.7999,     34440.8393,     34452.6601,     34423.0604,     34415.4906,     34437.8805,     34425.2491,     34417.0499,     34418.1108,     34418.0012,     34431.4194,     34394.6099,     34435.4200,     34486.9995,
INTEL_TWOS_intermediate,80,       625.6800,       618.4200,       619.0500,       621.3600,       621.7100,       622.1800,       618.8700,       620.9500,       620.1300,       616.5400,       616.1400,       621.4200,       619.1200,       618.3100,       619.0100,       621.6500,       619.9700,       619.4000,       619.9900,       625.6800,       618.0900,       621.8000,       621.0800,       621.8800,       621.7900,       622.7100,       619.9700,       619.2100,       620.0700,       620.6100,
INTEL_TWOS_intermediate,160,      4594.6801,      4600.8900,      4579.8200,      4588.5101,      4586.8599,      4591.8900,      4589.9600,      4597.8099,      4589.2301,      4593.9201,      4593.6099,      4586.1599,      4588.5801,      4588.4401,      4590.4699,      4591.4701,      4601.5799,      4588.1000,      4587.0700,      4583.8100,      4587.5400,      4589.4700,      4592.2601,      4586.2901,      4594.9700,      4590.8400,      4586.8400,      4587.0599,      4588.1999,      4592.7900,
INTEL_TWOS_intermediate,320,     35358.3503,     35373.2800,     35351.5100,     35420.2199,     35368.2899,     35369.2794,     35370.7695,     35344.0189,     35366.2491,     35371.3298,     35412.0302,     35395.0000,     35408.1798,     35370.2307,     35430.3598,     35398.3688,     35396.5592,     35411.7298,     35436.9092,     35400.7792,     35403.1110,     35433.5189,     35371.4299,     35395.8392,     35404.6798,     35398.8695,     35422.2202,     35405.9291,     35449.7790,     35408.1988,
INTEL_TWOS_INTERNAL,80,      1211.2400,      1196.9600,      1200.8000,      1201.5300,      1200.3600,      1216.6700,      1199.2500,      1195.9200,      1199.0200,      1200.6500,      1201.0700,      1200.7500,      1198.5000,      1201.1300,      1202.0800,      1199.7300,      1194.7400,      1201.9300,      1200.6900,      1198.8900,      1200.2100,      1198.3200,      1198.5600,      1197.5500,      1200.8400,      1201.0900,      1201.8700,      1202.9700,      1200.1000,      1199.9100,
INTEL_TWOS_INTERNAL,160,      9445.4199,      9436.9000,      9420.4301,      9404.9603,      9445.9200,      9419.7899,      9410.9100,      9413.4098,      9449.2698,      9409.2900,      9426.0401,      9418.2402,      9444.6701,      9430.7798,      9409.7602,      9417.7502,      9421.4100,      9451.3702,      9426.3101,      9418.9501,      9424.4200,      9443.3802,      9422.6998,      9408.9502,      9418.2098,      9448.9503,      9431.2501,      9421.0303,      9411.7600,      9437.8400,
INTEL_TWOS_INTERNAL,320,     74741.3683,     74737.5393,     74749.8417,     74725.2607,     74710.2404,     74713.7022,     74700.9611,     74684.1621,     74740.1381,     74710.3691,     74722.4712,     74743.4521,     74751.1292,     74669.9810,     74682.6792,     74675.3788,     74707.6893,     74736.1708,     74754.3383,     74680.5096,     74767.5514,     74732.4419,     74716.1484,     74724.5216,     74712.7581,     74768.6720,     74740.7103,     74755.4302,     74713.7690,     74678.3209,
INTEL_FLETCHER_external,80,       569.0900,       558.6800,       560.2900,       562.6700,       592.7700,       563.1700,       562.7100,       563.0700,       563.0300,       560.3400,       562.8500,       563.0200,       559.8900,       560.6900,       562.4200,       560.2400,       562.9500,       562.5300,       563.1500,       562.7100,       562.8600,       562.0300,       561.0700,       560.5800,       562.7700,       562.8400,       562.9400,       562.8800,       560.7900,       563.6500,
INTEL_FLETCHER_external,160,      4344.2601,      4337.6100,      4331.4901,      4333.0300,      4327.1899,      4371.1799,      4334.9499,      4339.1401,      4333.8001,      4339.0501,      4341.4801,      4330.2500,      4347.0100,      4333.8501,      4338.4799,      4367.5101,      4335.5599,      4330.9101,      4327.7499,      4338.2201,      4331.3101,      4337.0101,      4332.7799,      4335.7199,      4367.6999,      4333.2699,      4331.2800,      4336.2400,      4335.8499,      4336.9099,
INTEL_FLETCHER_external,320,     34370.3508,     34383.4996,     34389.9012,     34410.7008,     34435.7991,     34392.6191,     34392.7598,     34575.9702,     34334.8289,     34362.4210,     34370.3198,     34350.1997,     34365.1295,     34344.6803,     34381.8092,     34370.9207,     34356.7801,     34350.6193,     34329.0710,     34373.8508,     34342.5608,     34365.2797,     34380.7197,     34411.6092,     34397.9192,     34333.8490,     34348.5093,     34405.2100,     34332.4304,     34338.1190,
INTEL_FLETCHER_intermediate,80,       881.1900,       871.1900,       875.2000,       875.9200,       876.3800,       876.3200,       876.0200,       874.8900,       873.2100,       873.1200,       873.1900,       872.8200,       874.6800,       875.9300,       875.8800,       875.4900,       876.1100,       870.4900,       872.8000,       875.7200,       871.7200,       873.0900,       873.7000,       870.1000,       873.6000,       875.2800,       875.7100,       875.5100,       875.3800,       875.9600,
INTEL_FLETCHER_intermediate,160,      5634.3502,      5606.1798,      5607.1901,      5604.2498,      5602.9803,      5605.6899,      5609.1702,      5613.4498,      5609.8598,      5601.3000,      5612.4198,      5606.2102,      5606.2800,      5619.1701,      5607.9698,      5607.7600,      5593.4203,      5605.7900,      5603.4303,      5599.2502,      5604.0299,      5605.4002,      5610.2997,      5597.9800,      5609.8700,      5602.5702,      5605.8198,      5602.5898,      5615.1903,      5600.8798,
INTEL_FLETCHER_intermediate,320,     39399.5595,     39394.9294,     39407.3892,     39409.9402,     39475.7509,     39436.9888,     39456.2697,     39456.2006,     39459.3906,     39444.6397,     39450.1090,     39419.6701,     39455.2207,     39443.2712,     39435.5607,     39431.3788,     39442.4701,     39434.1612,     39440.9204,     39454.0501,     39562.7999,     39426.1694,     39443.7408,     39440.0811,     39445.3597,     39431.8795,     39438.5409,     39429.5692,     39458.9210,     39436.6908,
INTEL_FLETCHER_INTERNAL,80,      3584.7101,      3581.9501,      3570.7501,      3607.9299,      3581.9000,      3567.6101,      3579.8901,      3581.7200,      3576.0900,      3579.4601,      3576.2900,      3561.5599,      3580.6000,      3578.4400,      3606.4199,      3583.7901,      3574.2900,      3578.7600,      3580.3100,      3575.9300,      3578.2701,      3578.5800,      3568.3501,      3583.3299,      3577.9601,      3609.5199,      3578.6900,      3577.0100,      3572.9900,      3580.9800,
INTEL_FLETCHER_INTERNAL,160,     29128.5396,     29049.4609,     29105.8111,     29093.7400,     29157.1903,     29052.2408,     29127.0399,     29084.6205,     29080.8511,     29124.7201,     29113.3809,     29112.7992,     29075.5105,     29123.3611,     29103.9205,     29083.5094,     29075.7990,     29123.6806,     29123.3397,     29069.8195,     29113.6408,     29102.6306,     29091.7397,     29060.5903,     29172.0200,     29088.8309,     29103.3411,     29076.1399,     29109.4708,     29101.9702,
INTEL_FLETCHER_INTERNAL,320,    231084.8618,    231097.5647,    231080.1888,    230917.8925,    230870.4948,    230925.6363,    231015.3770,    230973.4535,    230888.8817,    230948.8869,    231174.9458,    231041.3170,    230865.7455,    231264.5340,    231174.9649,    231117.7063,    231141.9106,    230926.5709,    230953.5789,    230970.8977,    231116.5237,    231213.3026,    231135.5400,    231040.3633,    231035.5759,    231181.0875,    233368.5493,    231078.4721,    230079.1740,    233230.7625,
